analysis_version,book_id,page_id,viewer_page,fragment_id,candidate_type,token_count,text_sha256,exact_text_present_in_other_book
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F005,instruction_candidate,7,e8549bbed256cc89d88346731104d33a7bf96166b2b859db665a7249f34758ff,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F006,question_candidate,3,f492843d5cce3d79f85bad24b0bbed8a5e1ade48b4176c9972195f2b2dfe9d6b,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F007,instruction_candidate,24,444032913d340291619faf06ab9ede32f1ded6d3ddd8bd47d9ee5d1ea0b8f472,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F008,instruction_candidate,21,472d7a81d7e4da32f9a37e9dcb454e1f74dcb0551c9b7ee8f424afe400488e69,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F009,expository_candidate,34,a1ebc049e3959666c56ef9b130406c9f1d7d1f557a193f19e9600f2d378b87ca,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F010,instruction_candidate,12,d1a3f6cd828ef4d079da4b4873cc2b6cc3f18057bb9d3e7c277fc3822be07b3e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F011,expository_candidate,14,33ceae728a52a4b2a066c09f3cc7f29fa50a5302711e69eef2d9b0b5824aea29,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP045,45,LTMD-CN4-G1988-VP045-F012,short_residual_candidate,1,811786ad1ae74adfdd20dd0372abaaebc6246e343aebd01da0bfc4c02bf0106c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP046,46,LTMD-CN4-G1988-VP046-F001,short_residual_candidate,7,b2ed268b07bc4015d0d602ef84c74a41b8f7655328ee429478e5f70a1b001055,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP046,46,LTMD-CN4-G1988-VP046-F002,instruction_candidate,22,ff00613296e722c821bb993038c24d15b2d346a580a9eb930f1d8361ad930732,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP046,46,LTMD-CN4-G1988-VP046-F003,question_candidate,9,a49762728799058821b251d8c7aee2894b0b88cfc17d6a509d975131dca8d2a0,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP046,46,LTMD-CN4-G1988-VP046-F004,instruction_candidate,22,7de19c9efef6b8c67a1b8a50a77a8b788f024f21d49497d5745dc319a8ac12af,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP047,47,LTMD-CN4-G1988-VP047-F001,question_candidate,12,d50b8abf42276b42e61584612c84bef0ce55744690c1dc508cb5131ccc962fc5,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP047,47,LTMD-CN4-G1988-VP047-F002,question_candidate,9,4c81c650003f55a5ba50f4cd8dffadc56ecae05ecc9dea250218776759126b28,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP047,47,LTMD-CN4-G1988-VP047-F003,question_candidate,8,fef8cc8091591ba5ca33a73bb96bce69c1b744311a88d43761bbc5efacfff1e1,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP047,47,LTMD-CN4-G1988-VP047-F004,instruction_candidate,6,6dd9b49d79ddf139b4fd68b8808bd074d44406775b43d42dc5c6bf3c6dc3d98d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP047,47,LTMD-CN4-G1988-VP047-F005,instruction_candidate,17,9a59a999b4e0e1e4cce6e36744cc3e7859ea8fc22cc3334ba3a79e583d9fd858,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP048,48,LTMD-CN4-G1988-VP048-F001,instruction_candidate,12,233306526cc344c98a9077942eb6e790abfe76b7fffea3ffe4087b94ac1ed58e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP048,48,LTMD-CN4-G1988-VP048-F002,short_residual_candidate,3,2efe77e88cee46bd22087bcdf646c48bcfbe14e5f31bc0b13e3d3553f8c21e49,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP048,48,LTMD-CN4-G1988-VP048-F003,short_residual_candidate,12,87d9cc1c75d230b65e81b314bf73a319c0b9b9febaa12cc148b45a1a2954ea5a,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP048,48,LTMD-CN4-G1988-VP048-F004,instruction_candidate,14,a8e1512af79aa0ed8ceae4cef3ca44f0ff6bbe30229ca4b22d5a9563041280f1,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP048,48,LTMD-CN4-G1988-VP048-F005,short_residual_candidate,1,98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP049,49,LTMD-CN4-G1988-VP049-F001,short_residual_candidate,1,d80edd7fb074b51d1fbf46a3dcf5cae5237ceb888dcdd8bd1b7df117d53afdc4,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP049,49,LTMD-CN4-G1988-VP049-F002,short_residual_candidate,4,28cd2d25607fead986aa38084acb2ad2976fb43d3786d38bb71116a5abd23632,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F001,expository_candidate,13,9d23006b4ed2dfa7d767e9c5622bf65b7b6fb58e6cc6bc915a2473cef862c010,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F002,short_residual_candidate,4,f835fe435f6f1d38e27a75a086164f004bdf4883e53a34fd749e26659b2d11eb,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F003,short_residual_candidate,10,a65c24e974f2b0d40bc3084115f446085ca2238f174213c3815c28d0966eee5a,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F004,short_residual_candidate,12,7d42e7fe7bbe4a7f8354e140da958504cb0e5797c20752f6d85fd95617464b01,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F005,instruction_candidate,15,e6983ee77d65adb1468aab0c353faee6e14f50ab2a4bc94e8919a5d9b39713f4,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F006,short_residual_candidate,10,b4ce7864eb1f5f86786d813f0a29868fb7fd8ece0bef87e1f06622916b4f5486,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F007,expository_candidate,19,9b435c1b2eaebb8dddf403906e32d4d0260d2ca682d7783773f89210d1d8720d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F008,short_residual_candidate,6,88107ed44c9945d6e52c653bc369513d892d033f328bc086ee9b6c34af2e1bb8,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP050,50,LTMD-CN4-G1988-VP050-F009,short_residual_candidate,10,de88f5e896516f201b6e9974315db0a9bd4a62fe00c0892dde4f6f54e9fb6644,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP051,51,LTMD-CN4-G1988-VP051-F001,short_residual_candidate,9,fc15d4150e7851f2629a3c3c9a05283d64d71aa06e6edd12048b80f039d7b9b7,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP051,51,LTMD-CN4-G1988-VP051-F002,expository_candidate,36,7775f77b22c338adb97e265a58f0cad06fa2fd3de8579b4a740be78bc0874562,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP051,51,LTMD-CN4-G1988-VP051-F003,short_residual_candidate,12,8d3f789397c150449b597e3198e1217b1ea1f0b32aefa177e662ff682cd5a171,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP051,51,LTMD-CN4-G1988-VP051-F004,expository_candidate,50,a2b8dfd200312b20a0cd165101858af6de49ce66f498e9e2914ca83eaf5d7a78,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP051,51,LTMD-CN4-G1988-VP051-F005,instruction_candidate,35,f5bed7371f95f4f82235c7fc2b4029ec806c064d1c3532d6f9b351e7514b1f5c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F001,question_candidate,18,515a7a58cc5cf8c1309bd8aebb41d3cfdc6fc40afcb9d3eb9111691b6175c7c9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F002,instruction_candidate,14,07a963ec76308ea5f2b2c40b32e57c8e0766cb41faaf055ed0160bd77479276a,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F003,question_candidate,12,ad633c649a9c57ea1c4918f27f6d181e32eadefe4d65752bc3ab5e3ccd257436,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F004,question_candidate,7,2af7204bf0cc5147ca32291de090df6588d743878721ffe04ab13c2b73bf228f,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F005,question_candidate,10,721b09308da27e829876f52435589e713434ded01e0d50ae487e4867efe98e14,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F006,instruction_candidate,9,d7e3530eade28aec8cc4807fa250d24a1447f6a3116cfff03a695af83869c490,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F007,expository_candidate,15,336a2028ee3e14814a24f65bcce6abd61709f7125648a34ed62d8e9c341d3af1,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP052,52,LTMD-CN4-G1988-VP052-F008,instruction_candidate,12,17a237f251406ea55ae902590b8fde6ca1005998ea04e5023e5a7fa8d0db6b83,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F001,instruction_candidate,8,1da8b0daaba35a22aeb4f7719914e1e6e975f0da0999c125700ed86a90420448,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F002,question_candidate,25,fd33e64f5aac4a5c54b5186306a9e6e9461d17f6f2855d22eb30a9dcb4fe3406,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F003,question_candidate,15,a3971270078dd048e140fe6a371da8692359b14f29979b9326dbeafebf56f52c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F004,question_candidate,2,fb030f5de2d514b94d950c7d53832495b35d30a2e8528cfe194414445b06945e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F005,question_candidate,6,ab7514018f24a592bc947e11b26759f12a7aa77b6b9ed3accddc1ebc4978219d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F006,question_candidate,2,ec4d7d0641825477ae484ae1dab83b9a3826cc71e32ac08c65d1bce24a40c7c7,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F007,short_residual_candidate,5,e5c8e35262d9ef1f6df5361227a192ce82c055a81be8f263f5b0e7359b4ea089,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP053,53,LTMD-CN4-G1988-VP053-F008,short_residual_candidate,7,51eb9d856dbac6c2bf869c1b7a4988437fe810adf41bf233a61f56e12e550307,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F001,expository_candidate,20,98d17d51e0913c85a4ac9350efb6b40bed03e7ad59fb1dd3e8d8e67d2a2fd1ae,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F002,question_candidate,15,701abd6b7a60c6a88e6d6936d28a2838be91ecf26d643c47ebad355f11e70e22,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F003,short_residual_candidate,7,032954eb69bca17c067533d6588bcb22822c82c4c694139506137a4061090f26,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F004,short_residual_candidate,10,c3c4db91da3e77271f9662820a5a34679b774d2f8c85473c0d54ca1563fc2254,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F005,short_residual_candidate,10,028a1f1f1c7f1c7cbb83901040c1aeecf103d03d46164e9eac9327840a59b025,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F006,short_residual_candidate,11,305d1488b291345301638fb993b5998d2678248db0f0162a0f33a4da6db9e505,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F007,instruction_candidate,21,131fec58c3167fc102b00033c6c444bcfe735cc4bd222e9ed6be9951a94c596d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F008,question_candidate,20,161a129c86448955693d789fdcccea9a1ef3d39f425e04a3351e656a0c1a10a7,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP054,54,LTMD-CN4-G1988-VP054-F009,short_residual_candidate,1,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F001,question_candidate,42,ad569183518ae8434f8ce6ef0ef13882b632ec6bb84bb89a2cf7c9b115d1431f,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F002,question_candidate,4,f6bc159f02f870fa02f42605ccf299cd07b71589b901dff61cd0fee431f5442c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F003,instruction_candidate,10,b323e790ce6e515ed684122b014840a73fa32b6434e0ad35c62f0c37d0f0eb28,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F004,question_candidate,16,a2df2d19bb8727b4c986f8232df34955239162b4b62259e9a687fecd8e920b45,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F005,question_candidate,4,9cbcaa6edd5d92f49b9c97ca9adf30f1887dbd251774f5a2a1ddda3ebd9c6aa5,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F006,question_candidate,7,74c90dbe8d6820739b3c668254bbf322f79065834abfdde6e66cb12fd11fc050,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F007,question_candidate,15,594e72c7bdf71ba25e69d1716f241aba05dd1b9d601f0333886cb30e383cfc41,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F008,question_candidate,4,da88ca3188418f9736d228b7240da02292f3ce118b44c88f8c243ef15c5ea491,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F009,question_candidate,7,76f6974e984a7ff2a1a2ddeb7bcbd6f760c9c4a542134c5ac04032f12996bb5d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F010,question_candidate,9,ec7b87050f5b3768bc8ca15b10ee3da7a3ebe958778e9a18094a1f7811f4c73e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F011,instruction_candidate,13,b8329f7c380e02bf57f1ce2f5914538f48ed32604433855d5828c0098f4a66d9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F012,expository_candidate,24,10a0238dded41abb4e24de0fbabe0164020a9a7c4046fd059cc59816b1bda71c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP055,55,LTMD-CN4-G1988-VP055-F013,short_residual_candidate,1,62067ea191efdc22a2e60d0a744e177c1d666279f7cc6d8a9ef7db60f12beab9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP056,56,LTMD-CN4-G1988-VP056-F001,expository_candidate,76,2eddf84091745ff223db207f35a0037c42aa97caa61435d778be59c71497b721,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP056,56,LTMD-CN4-G1988-VP056-F002,short_residual_candidate,12,51eb64ab1912898159de67ffb2963d7faac5c047a92bdf883b780bf13e061573,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP056,56,LTMD-CN4-G1988-VP056-F003,short_residual_candidate,10,595f4d6dc1ff725f679a3941a9b0d3fbd88d4d7c44800f690bab47b7d2d87388,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP056,56,LTMD-CN4-G1988-VP056-F004,short_residual_candidate,8,7dfe6e6673a96ddbe97cdf8478ad980f64a0440dea74e1776590ac1e5682c91b,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F001,short_residual_candidate,9,d0702f5e9f5eee351ae5a4b11a059a70cb5166c49f6c182c92a4c368249f2ef8,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F002,short_residual_candidate,6,ebb115c5daf6ab4dcb2842108a2e507d6a03167f6d94e8650676c1a99ab35dc6,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F003,question_candidate,7,a59c2728fe6921f2148921bd019c4fab160051cd3ea21bd4683600de4630a28d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F004,instruction_candidate,10,e931326ffff6e9981758f036d40225cfb0ea843a74909c1f2b829c72bf86f5cd,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F005,short_residual_candidate,11,02352eadce240b71a31b637a33d707139d64571dfbd220d177ac910e578a18ac,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F006,short_residual_candidate,8,2146c9972a979f836290254bb437bd0d8db17ac3c4527134daecdd7e993ee624,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F007,question_candidate,13,8a5e0a8e1d6f1f3836af1c75120d532c35488b3cc25f7aa0b1fdcd13390e64e4,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F008,question_candidate,5,370f842bf67a838b7254897476aac2bb7adcd069326ee4915ffe89a54ef163b1,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F009,question_candidate,13,c1f1869f8591bcae58310f222d4583ef22e5d46d3afd30a49d0e98ce0697e004,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F010,expository_candidate,17,64d2c0889a702ed21fe0dc4569afd5abec1fef4d70d295ca95fa05ed65deb684,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F011,instruction_candidate,18,4c47d2f764cef0befe55099e2c19816559c5f0d1b36942e23c2f950fca747eac,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP058,58,LTMD-CN4-G1988-VP058-F012,question_candidate,14,378c8c1e51dc796f44cfe07365d933fd1325eeeebe2498cd8dfa9f7e1c43c31d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F001,instruction_candidate,16,fd03e372232d25459236e6b7a5730f75abc335e04db7efb34584e922a44d045c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F002,short_residual_candidate,6,dd893c42287de027c932bb87a70351b870d709f8324b15ad1da64ffce378d4ef,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F003,instruction_candidate,6,aefb10fd8cc0d2ac206a7d2ed36d85635d3f2f69fddc2c6751ee815bb1ff55ba,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F004,question_candidate,7,906bb4883e286f8153f3bb704a830a72e9b70b32eaa309c9aa20be3ea83c3085,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F005,expository_candidate,32,44c31773f72a909704e3b54248d9eca9e51a8524fd6fae483615d89660082e39,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F006,short_residual_candidate,10,d57b1c78c45838078fa5cf0868c716f541005a22a74054288598e8880be212da,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F007,short_residual_candidate,5,804ca1d74d5892a5428a75c4a0e5a564f26a6a6faf8c998a963d4c58c642a063,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F008,short_residual_candidate,6,41ae4d5cfde36bca52e2c4ae5c4f8b8093b8cc2fe2a290abe1b3a4c1bf672ae5,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP059,59,LTMD-CN4-G1988-VP059-F009,instruction_candidate,31,91b6949e8584be5235886820027d0aabf1606bc2119fcffc15e80d6e4679657f,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP060,60,LTMD-CN4-G1988-VP060-F001,short_residual_candidate,11,a9a93557f937358c696a273654ee37bf7923603f4f1d1169586a497b4bc203fd,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP060,60,LTMD-CN4-G1988-VP060-F002,short_residual_candidate,6,5b1e958a043692b3c9d72bc7f27435b1b6b10280ba30c33999ab618b7ccae648,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP060,60,LTMD-CN4-G1988-VP060-F003,question_candidate,14,236d1973ce24c5f0e908e77db7d91d52e8f20cd762f320b7d52c53567fd74ca8,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP060,60,LTMD-CN4-G1988-VP060-F004,question_candidate,4,d9711dae037fff05d4b5d4665553d8ee445f055b54ccc6668944d25833f2aa44,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP060,60,LTMD-CN4-G1988-VP060-F005,question_candidate,5,eac0442308b09cf6eed25e577628e57da141c29db6fae422afa1a072f2ef3b4c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP060,60,LTMD-CN4-G1988-VP060-F006,question_candidate,11,b3c3987b334b570116a5c6674dad5a758c6090e1401a114c6cf3659d1063793c,1
