page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN4-G1982-VP056,LTMD-CN4-G1982,1982,4,56,3,106,88.19,0.0755,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP057,LTMD-CN4-G1982,1982,4,57,3,3,70.88,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP058,LTMD-CN4-G1982,1982,4,58,3,131,88.00,0.0840,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP059,LTMD-CN4-G1982,1982,4,59,3,119,89.56,0.0420,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP060,LTMD-CN4-G1982,1982,4,60,3,151,87.46,0.0993,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP061,LTMD-CN4-G1982,1982,4,61,3,61,85.88,0.0984,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP062,LTMD-CN4-G1982,1982,4,62,3,130,85.22,0.1077,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP063,LTMD-CN4-G1982,1982,4,63,3,115,85.40,0.0783,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP064,LTMD-CN4-G1982,1982,4,64,3,40,91.06,0.0250,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP065,LTMD-CN4-G1982,1982,4,65,3,24,92.42,0.0417,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP066,LTMD-CN4-G1982,1982,4,66,6,8,21.17,0.8750,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP067,LTMD-CN4-G1982,1982,4,67,11,7,48.69,0.7143,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP068,LTMD-CN4-G1982,1982,4,68,3,88,90.95,0.0341,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP069,LTMD-CN4-G1982,1982,4,69,3,100,86.46,0.1000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP070,LTMD-CN4-G1982,1982,4,70,3,124,88.20,0.0968,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP071,LTMD-CN4-G1982,1982,4,71,3,93,87.15,0.0753,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP072,LTMD-CN4-G1982,1982,4,72,3,90,88.83,0.1111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP073,LTMD-CN4-G1982,1982,4,73,3,63,88.86,0.1111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP074,LTMD-CN4-G1982,1982,4,74,3,179,91.01,0.0559,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP075,LTMD-CN4-G1982,1982,4,75,3,88,89.63,0.0909,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP076,LTMD-CN4-G1982,1982,4,76,3,96,91.50,0.0521,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP077,LTMD-CN4-G1982,1982,4,77,3,12,57.75,0.4167,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP078,LTMD-CN4-G1982,1982,4,78,3,57,87.99,0.1053,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP079,LTMD-CN4-G1982,1982,4,79,3,165,89.13,0.0727,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP080,LTMD-CN4-G1982,1982,4,80,3,117,91.01,0.0598,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP081,LTMD-CN4-G1982,1982,4,81,3,111,89.83,0.0450,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP082,LTMD-CN4-G1982,1982,4,82,3,62,89.88,0.0484,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP083,LTMD-CN4-G1982,1982,4,83,3,108,87.97,0.0926,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP084,LTMD-CN4-G1982,1982,4,84,3,196,91.54,0.0408,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP085,LTMD-CN4-G1982,1982,4,85,3,126,90.61,0.0556,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP086,LTMD-CN4-G1982,1982,4,86,3,195,92.69,0.0256,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP087,LTMD-CN4-G1982,1982,4,87,3,5,95.37,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP088,LTMD-CN4-G1982,1982,4,88,6,18,41.17,0.7222,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP089,LTMD-CN4-G1982,1982,4,89,3,52,86.95,0.0962,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP090,LTMD-CN4-G1982,1982,4,90,3,35,83.39,0.0857,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP091,LTMD-CN4-G1982,1982,4,91,3,24,80.63,0.1667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP092,LTMD-CN4-G1982,1982,4,92,3,54,85.47,0.1481,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP093,LTMD-CN4-G1982,1982,4,93,3,26,80.17,0.1538,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP094,LTMD-CN4-G1982,1982,4,94,3,87,87.08,0.0920,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP095,LTMD-CN4-G1982,1982,4,95,3,135,85.32,0.0963,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP096,LTMD-CN4-G1982,1982,4,96,3,68,89.38,0.0441,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP097,LTMD-CN4-G1982,1982,4,97,3,8,83.82,0.1250,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP098,LTMD-CN4-G1982,1982,4,98,3,73,88.46,0.0685,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP099,LTMD-CN4-G1982,1982,4,99,3,70,88.18,0.0857,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP100,LTMD-CN4-G1982,1982,4,100,3,73,88.18,0.0822,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP101,LTMD-CN4-G1982,1982,4,101,3,48,92.81,0.0208,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP102,LTMD-CN4-G1982,1982,4,102,3,7,81.05,0.1429,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP103,LTMD-CN4-G1982,1982,4,103,3,23,83.12,0.1304,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP104,LTMD-CN4-G1982,1982,4,104,3,28,87.15,0.0714,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP105,LTMD-CN4-G1982,1982,4,105,3,9,70.19,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP106,LTMD-CN4-G1982,1982,4,106,3,68,89.86,0.0735,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP107,LTMD-CN4-G1982,1982,4,107,3,93,92.75,0.0323,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP108,LTMD-CN4-G1982,1982,4,108,3,168,89.30,0.0774,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP109,LTMD-CN4-G1982,1982,4,109,3,85,91.39,0.0471,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP110,LTMD-CN4-G1982,1982,4,110,3,150,87.21,0.1000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP111,LTMD-CN4-G1982,1982,4,111,3,108,91.92,0.0463,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP112,LTMD-CN4-G1982,1982,4,112,3,89,89.01,0.0674,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP113,LTMD-CN4-G1982,1982,4,113,3,7,87.64,0.1429,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP114,LTMD-CN4-G1982,1982,4,114,3,112,89.01,0.0625,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP115,LTMD-CN4-G1982,1982,4,115,3,99,92.98,0.0303,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP116,LTMD-CN4-G1982,1982,4,116,3,106,89.84,0.0849,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP117,LTMD-CN4-G1982,1982,4,117,3,111,92.17,0.0450,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP118,LTMD-CN4-G1982,1982,4,118,3,42,92.17,0.0238,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP119,LTMD-CN4-G1982,1982,4,119,3,14,65.74,0.3571,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP120,LTMD-CN4-G1982,1982,4,120,3,150,91.04,0.0533,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP121,LTMD-CN4-G1982,1982,4,121,3,104,83.72,0.1346,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP122,LTMD-CN4-G1982,1982,4,122,3,27,69.68,0.2222,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP123,LTMD-CN4-G1982,1982,4,123,3,80,87.20,0.0875,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP124,LTMD-CN4-G1982,1982,4,124,3,79,90.87,0.0506,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP125,LTMD-CN4-G1982,1982,4,125,3,20,90.79,0.0500,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP126,LTMD-CN4-G1982,1982,4,126,3,6,89.58,0.1667,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP127,LTMD-CN4-G1982,1982,4,127,3,108,92.01,0.0370,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP128,LTMD-CN4-G1982,1982,4,128,3,115,90.54,0.0609,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP129,LTMD-CN4-G1982,1982,4,129,3,4,78.07,0.2500,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP130,LTMD-CN4-G1982,1982,4,130,3,96,92.17,0.0417,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP131,LTMD-CN4-G1982,1982,4,131,3,28,89.10,0.0714,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP132,LTMD-CN4-G1982,1982,4,132,3,47,84.51,0.1277,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP133,LTMD-CN4-G1982,1982,4,133,3,97,92.86,0.0206,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP134,LTMD-CN4-G1982,1982,4,134,3,138,89.39,0.0725,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP135,LTMD-CN4-G1982,1982,4,135,3,125,90.63,0.0480,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP136,LTMD-CN4-G1982,1982,4,136,3,103,84.50,0.1553,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP137,LTMD-CN4-G1982,1982,4,137,3,87,90.74,0.0575,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP138,LTMD-CN4-G1982,1982,4,138,3,105,91.06,0.0476,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP139,LTMD-CN4-G1982,1982,4,139,3,53,92.71,0.0189,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP140,LTMD-CN4-G1982,1982,4,140,3,152,92.15,0.0395,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP141,LTMD-CN4-G1982,1982,4,141,3,146,90.00,0.0342,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP142,LTMD-CN4-G1982,1982,4,142,3,95,89.95,0.0526,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP143,LTMD-CN4-G1982,1982,4,143,11,32,45.48,0.6875,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP144,LTMD-CN4-G1982,1982,4,144,3,60,89.69,0.0667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP145,LTMD-CN4-G1982,1982,4,145,3,174,87.60,0.0805,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP146,LTMD-CN4-G1982,1982,4,146,3,103,90.35,0.0583,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP147,LTMD-CN4-G1982,1982,4,147,3,46,89.02,0.0870,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP148,LTMD-CN4-G1982,1982,4,148,3,36,90.98,0.0556,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP149,LTMD-CN4-G1982,1982,4,149,3,73,88.78,0.0822,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP150,LTMD-CN4-G1982,1982,4,150,3,95,86.40,0.1158,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP151,LTMD-CN4-G1982,1982,4,151,3,77,89.79,0.0649,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP152,LTMD-CN4-G1982,1982,4,152,3,119,91.48,0.0504,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP153,LTMD-CN4-G1982,1982,4,153,3,6,71.07,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP154,LTMD-CN4-G1982,1982,4,154,3,62,87.41,0.0968,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP155,LTMD-CN4-G1982,1982,4,155,3,106,86.08,0.0755,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP156,LTMD-CN4-G1982,1982,4,156,3,111,86.15,0.1081,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP157,LTMD-CN4-G1982,1982,4,157,3,71,90.75,0.0141,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP158,LTMD-CN4-G1982,1982,4,158,3,86,92.47,0.0233,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP159,LTMD-CN4-G1982,1982,4,159,3,44,79.87,0.1591,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP160,LTMD-CN4-G1982,1982,4,160,3,117,86.04,0.1111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP161,LTMD-CN4-G1982,1982,4,161,3,122,88.43,0.0738,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP162,LTMD-CN4-G1982,1982,4,162,3,167,90.01,0.0479,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP163,LTMD-CN4-G1982,1982,4,163,3,23,46.05,0.6522,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP164,LTMD-CN4-G1982,1982,4,164,3,27,91.96,0.0370,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP165,LTMD-CN4-G1982,1982,4,165,3,28,88.47,0.0714,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP166,LTMD-CN4-G1982,1982,4,166,3,1,73.48,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP167,LTMD-CN4-G1982,1982,4,167,3,42,89.04,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP168,LTMD-CN4-G1982,1982,4,168,3,78,86.61,0.1026,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP169,LTMD-CN4-G1982,1982,4,169,3,75,79.67,0.2267,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP170,LTMD-CN4-G1982,1982,4,170,3,128,87.47,0.0938,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP171,LTMD-CN4-G1982,1982,4,171,3,101,91.19,0.0396,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP172,LTMD-CN4-G1982,1982,4,172,3,148,90.95,0.0473,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP173,LTMD-CN4-G1982,1982,4,173,3,10,83.94,0.1000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP174,LTMD-CN4-G1982,1982,4,174,3,196,91.20,0.0204,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP175,LTMD-CN4-G1982,1982,4,175,11,129,38.68,0.7907,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP176,LTMD-CN4-G1982,1982,4,176,3,171,86.25,0.1228,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP177,LTMD-CN4-G1982,1982,4,177,3,132,89.81,0.0530,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP178,LTMD-CN4-G1982,1982,4,178,3,108,90.89,0.0463,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP179,LTMD-CN4-G1982,1982,4,179,3,85,81.79,0.1765,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP180,LTMD-CN4-G1982,1982,4,180,3,193,90.47,0.0363,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN4-G1982-VP181,LTMD-CN4-G1982,1982,4,181,3,173,82.88,0.1618,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
